trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
552	go	14	go_nogo	0	1	0	0.410651	0	0	0	0	0	0	1	1	0	0.360382	1	stopped_near_deadline	0	n/a	0
553	go	14	go_nogo	0	1	1	0.527243	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527243	1
554	go	14	go_nogo	0	1	1	0.509767	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.509767	1
555	go	14	go_nogo	0	1	1	0.594634	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594634	1
556	go	14	go_nogo	0	1	1	0.494529	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494529	1
557	go	14	go_nogo	0	1	1	0.426493	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426493	1
558	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.428069	1	stopped_early	0	0.428069	1
559	go	14	go_nogo	0	1	1	0.478150	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.478150	1
560	go	14	go_nogo	0	1	1	0.444743	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.444743	1
561	go	14	go_nogo	0	1	1	0.443519	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443519	1
562	go	14	go_nogo	0	1	1	0.493556	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493556	1
563	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.377793	1	stopped_early	0	0.377793	1
564	go	14	go_nogo	0	1	1	0.509920	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.509920	1
565	go	14	go_nogo	0	1	1	0.561585	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561585	1
566	go	14	go_nogo	0	1	1	0.726567	0	0	0	0	0	0	1	1	0	0.492662	1	stopped_early	0	0.726567	1
567	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.377609	1	stopped_early	0	0.377609	1
568	go	14	go_nogo	0	1	1	0.643550	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643550	1
569	go	14	go_nogo	0	1	1	0.559999	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559999	1
570	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.443401	1	stopped_early	0	0.443401	1
571	go	14	go_nogo	0	1	1	0.493555	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493555	1
572	go	14	go_nogo	0	1	1	0.678821	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.678821	1
573	go	14	go_nogo	0	1	1	0.728122	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.728122	1
574	go	14	go_nogo	0	1	1	0.877089	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.877089	1
575	go	14	go_nogo	0	1	1	0.527928	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527928	1
576	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.375583	1	stopped_early	0	0.375583	1
577	go	14	go_nogo	0	1	1	0.561057	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561057	1
578	go	14	go_nogo	0	1	1	0.526080	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526080	1
579	go	14	go_nogo	0	1	1	0.477181	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477181	1
580	go	14	go_nogo	0	1	1	0.494771	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494771	1
581	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.360503	1	stopped_early	0	0.360503	1
582	go	14	go_nogo	0	1	1	0.511174	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511174	1
583	go	14	go_nogo	0	2	0	0.442674	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
584	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.392622	1	stopped_early	0	0.392622	1
585	go	14	go_nogo	0	1	1	0.493175	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493175	1
586	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_timeout	0	n/a	0
587	go	14	go_nogo	0	1	1	0.542479	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.542479	1
588	nogo	14	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.342773	1	stopped_early	0	0.342773	1
589	go	15	go_only	0	1	1	0.494496	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494496	1
590	go	15	go_only	0	1	1	0.378220	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.378220	1
591	go	15	go_only	0	1	1	0.676876	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.676876	1
592	go	15	go_only	0	1	1	0.461261	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461261	1
593	go	15	go_only	0	1	1	0.426310	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426310	1
594	go	15	go_only	0	1	1	0.409490	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.409490	1
595	go	15	go_only	0	1	1	0.426979	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426979	1
596	go	15	go_only	0	2	0	0.511667	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
597	go	15	go_only	0	1	1	0.510576	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510576	1
598	go	15	go_only	0	1	1	0.445010	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.445010	1
599	go	15	go_only	0	1	1	0.460610	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460610	1
600	go	15	go_only	0	1	1	0.528689	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528689	1
601	go	15	go_only	0	1	1	0.494382	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494382	1
602	go	15	go_only	0	1	1	0.460972	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460972	1
603	go	15	go_only	0	1	1	0.493913	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493913	1
604	go	15	go_only	0	1	1	0.745721	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.745721	1
605	go	15	go_only	0	2	0	0.475769	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
606	go	15	go_only	0	1	1	0.376229	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.376229	1
